State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
Texas,American Commercial College-San Angelo,San Angelo,12,06/11/2014,06/11/2014,,,,Concho Valley WDA,Tom Green,,
Texas,"Entropic Communications, Inc.",Austin,62,06/09/2014,08/08/2014,,,,Capital Area WDA,Travis,,
Texas,Bank of America - Addison,Addison,10,06/06/2014,08/04/2014,,,,Dallas County WDA,Dallas,,
Texas,NFI Industries,Longview,71,06/04/2014,07/31/2014,,,,East Texas WDA,Gregg,,
Texas,First Transit-San Marcos,San Marcos,90,06/03/2014,09/09/2014,,,,Rural Capital WDA,Hays,,
Texas,US Steel Tubular Products - Bellview,Bellville,71,06/03/2014,08/03/2014,,,,Gulf Coast WDA,Austin,,
Texas,"Triumph Hospital of E. Houston, LP dba Kindred Hospital",Channelview,139,06/03/2014,07/31/2014,,,,Gulf Coast WDA,Harris,,
Texas,"Triumph Hospital of N. Houston, LP dba Kindred Hospital",Houston,107,06/03/2014,07/31/2014,,,,Gulf Coast WDA,Harris,,
Texas,HighMount Exploration & Production LLC,Houston,5,06/02/2014,07/28/2014,,,,Gulf Coast WDA,Harris,,
Texas,Flextronics-Ft. Worth,Ft. Worth,223,05/30/2014,08/01/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Boeing Company,Houston,4,05/30/2014,07/25/2014,,,,Gulf Coast WDA,Harris,,
Texas,Sprint-Ft Worth,Ft. Worth,2,05/30/2014,05/30/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Sprint-Temple,Temple,37,05/30/2014,05/30/2014,,,,Central Texas WDA,Bell,,
Texas,Bank of America - Plano,Plano,21,05/29/2014,07/20/2014,,,,North Central Texas WDA,Collin,,
Texas,Bank of America-Plano2,Plano,20,05/29/2014,07/20/2014,,,,North Central Texas WDA,Collin,,
Texas,Sears Parts Distribution Center,Ft. Worth,55,05/16/2014,06/29/2014,,,,Tarrant County WDA,Tarrant,,
Texas,"Texas Tile Manufacturing, LLC",Houston,99,05/15/2014,07/18/2014,,,,Gulf Coast WDA,Harris,,
Texas,Tarkett,Houston,10,05/15/2014,07/18/2014,,,,Gulf Coast WDA,Harris,,
Texas,Bank of America-Amon Carter,Ft. Worth,58,05/08/2014,06/22/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Sims Recycling Solutions,Dallas,45,05/08/2014,07/31/2014,,,,Dallas County WDA,Dallas,,
Texas,Honeywell Aerospace,Irving,40,05/05/2014,07/01/2014,,,,Dallas County WDA,Dallas,,
Texas,"Penncro Associates, Inc.",McAllen,125,05/02/2014,05/09/2014,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,Express Scripts-Irving,Irving,148,04/30/2014,06/29/2014,,,,Dallas County WDA,Dallas,,
Texas,Express Scripts-Ft. Worth,Ft. Worth,418,04/30/2014,06/29/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Kimberly-Clark - San Antonio,San Antonio,87,04/29/2014,06/30/2014,,,,Alamo WDA,Bexar,,
Texas,Veolia Transportation-Austin,Austin,118,04/25/2014,05/10/2014,,,,Capital Area WDA,Travis,,
Texas,Greatwide Dedicated Transport III,New Caney,50,04/22/2014,06/22/2014,,,,Gulf Coast WDA,Montgomery,,
Texas,Boeing Company,Houston,12,04/21/2014,06/20/2014,,,,Gulf Coast WDA,Harris,,
Texas,Oak Farms Dallas West,Dallas,173,04/15/2014,06/27/2014,,,,Dallas County WDA,Dallas,,
Texas,"Onda Lay Pipe and Rental, Inc.",Midland,58,04/11/2014,06/09/2014,,,,Permian Basin WDA,Midland,,
Texas,Excel Garment Mfg. Inc.,El Paso,80,04/11/2014,05/21/2014,,,,Upper Rio Grande WDA,El Paso,,
Texas,Ryder Logistics - Roanoke2,Roanoke,85,04/11/2014,06/28/2014,,,,North Central Texas WDA,Denton,,
Texas,Dallas Colgate Oral Pharmaceuticals,Dallas,14,04/09/2014,06/30/2014,,,,Dallas County WDA,Dallas,,
Texas,Emeritus at Vickery Towers,Dallas,127,04/07/2014,06/06/2014,,,,Dallas County WDA,Dallas,,
Texas,Macy's-Sage Road,Houston,136,03/24/2014,05/22/2014,,,,Gulf Coast WDA,Harris,,
Texas,URS Corp.,Austin,78,03/21/2014,05/12/2014,,,,Capital Area WDA,Travis,,
Texas,Sprint,Ft. Worth,453,03/19/2014,03/18/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Sprint,Temple,170,03/19/2014,03/18/2014,,,,Central Texas WDA,Bell,,
Texas,"The Fresh Market, Inc.-#165",Houston,54,03/11/2014,05/06/2014,,,,Gulf Coast WDA,Harris,,
Texas,PepsiCo-Dallas,Dallas,132,03/10/2014,05/12/2014,,,,Dallas County WDA,Dallas,,
Texas,PepsiCo-Dallas Metro warehouse,Dallas,31,03/10/2014,05/12/2014,,,,Dallas County WDA,Dallas,,
Texas,"Dallas Airmotive, Inc.",Dallas,10,03/07/2014,05/06/2014,,,,Dallas County WDA,Dallas,,
Texas,Bank of America - Addison,Addison,6,03/03/2014,04/13/2014,,,,Dallas County WDA,Dallas,,
Texas,Bank of America-Amon Carter,Ft. Worth,36,03/03/2014,04/13/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Bank of America - Plano,Plano,37,03/03/2014,04/13/2014,,,,North Central Texas WDA,Collin,,
Texas,Bank of America-Richardson2,Richardson,40,03/03/2014,04/23/2014,,,,Dallas County WDA,Dallas,,
Texas,Bechtel Power Corporation,Sherman,63,03/03/2014,04/25/2014,,,,Texoma WDA,Grayson,,
Texas,Bank of America-Plano2,Plano,37,03/03/2014,04/13/2014,,,,North Central Texas WDA,Collin,,
Texas,L-3 Communications,Corpus Christi,0,03/03/2014,,,,,Coastal Bend WDA,Nueces,,
Texas,Northwood University,Cedar Hill,60,02/28/2014,05/03/2014,,,,Dallas County WDA,Dallas,,
Texas,Boeing Company,San Antonio,428,02/28/2014,05/02/2014,,,,Alamo WDA,Bexar,,
Texas,RockTenn-Grand Prairie,Grand Prairie,66,02/27/2014,04/25/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Mitsubishi Nuclear Energy Systems,Irving,2,02/27/2014,03/31/2014,,,,Dallas County WDA,Dallas,,
Texas,"Green Tree Servicing, LLC",Dallas,82,02/25/2014,04/28/2014,,,,Dallas County WDA,Dallas,,
Texas,URS Corp.,Austin,79,02/25/2014,04/28/2014,,,,Capital Area WDA,Travis,,
Texas,HelioVolt Corporation,Austin,103,02/24/2014,04/25/2014,,,,Capital Area WDA,Travis,,
Texas,General Dynamics IT,Houston,"1,195",02/24/2014,04/25/2014,,,,Gulf Coast WDA,Harris,,
Texas,"Blood Systems, Inc.",El Paso,102,02/24/2014,04/14/2014,,,,Upper Rio Grande WDA,El Paso,,
Texas,Boeing Company,Houston,4,02/19/2014,04/18/2014,,,,Gulf Coast WDA,Harris,,
Texas,Extreme Reach,Irving,117,02/12/2014,02/07/2014,,,,Dallas County WDA,Dallas,,
Texas,Boeing Company,Houston,3,02/04/2014,04/04/2014,,,,Gulf Coast WDA,Harris,,
Texas,Sealy Mattress Company,N. Richland Hills,114,02/04/2014,05/31/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Tandy Brands,Dallas,94,02/03/2014,01/31/2014,,,,Dallas County WDA,Dallas,,
Texas,Royal Appliance Mfg. Co.,El Paso,209,01/31/2014,03/31/2014,,,,Upper Rio Grande,El Paso,,
Texas,Kimberly Clark,San Antonio,90,01/28/2014,06/12/2014,,,,Alamo WDA,Bexar,,
Texas,AccuFleet International,Houston,70,01/27/2014,02/11/2014,,,,Gulf Coast WDA,Harris,,
Texas,"Lexicon Pharmaceuticals, Inc.",Woodlands,130,01/22/2014,01/31/2014,,,,Gulf Coast WDA,Montgomery,,
Texas,"Quality Terminal Services, LLC",Haslet,194,01/22/2014,02/28/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Boeing Company,Houston,1,01/21/2014,03/21/2014,,,,Gulf Coast WDA,Harris,,
Texas,Jacobs Field Services N.A. Inc.- Lanxess Facility,Orange,94,01/15/2014,02/02/2014,,,,South East Texas WDA,Orange,,
Texas,Valley Therapy Cener,McAllen,0,01/15/2014,02/01/2014,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,Cameron International - Electra,Electra,121,01/14/2014,01/15/2014,,,,North Texas WDA,Wichita,,
Texas,Dr Pepper Snapple Group-Ft Worth,Ft. Worth,5,01/13/2014,03/10/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Baylor Medical Center - Garland,Garland,47,01/10/2014,04/07/2014,,,,Dallas County WDA,Dallas,,
Texas,"Hubbell & Hudson Management, LLC.",Woodlands,80,01/10/2014,03/12/2014,,,,Gulf Coast WDA,Montgomery,,
Texas,"Atos IT Solutions and Services, Inc.",Irving,1,01/03/2014,02/28/2014,,,,Dallas County WDA,Dallas,,
Texas,"Genpact Mortgage Services, Inc.",Richardson,65,12/20/2013,02/17/2014,,,,North Central Texas WDA,Collin,,
Texas,Rio Grande Mining Co. (RGMC),Marfa,152,12/19/2013,12/17/2014,,,,Upper Rio Grande WDA,Presidio,,
Texas,Color Star Growers of Colorado,Giddings,86,12/16/2013,12/16/2013,,,,Rural Capital WDA,Lee,,
Texas,Color Star Growers of Colorado-Sanger,Sanger,99,12/16/2013,12/16/2013,,,,North Central Texas WDA,Denton,,
Texas,Precision Camera,El Paso,11,12/09/2013,02/09/2014,,,,Upper Rio Grande WDA,El Paso,,
Texas,TriumphVought Aircraft Division,Grand Prairie,400,12/09/2013,02/07/2014,,,,Dallas County WDA,Dallas,,
Texas,Ocwen Financial Corp.-Addison,Addison,92,12/02/2013,01/31/2014,,,,Dallas County WDA,Dallas,,
Texas,Ocwen Financial Corp.-Coppell,Coppell,137,12/02/2013,01/31/2014,,,,Dallas County WDA,Dallas,,
Texas,Ocwen Financial Corp-Lewisville,Lewisville,10,12/02/2013,01/31/2014,,,,North Central Texas WDA,Denton,,
Texas,Boeing Company,Houston,1,11/25/2013,01/24/2014,,,,Gulf Coast WDA,Harris,,
Texas,Applied Materials,Austin,1,11/20/2013,01/20/2014,,,,Capital Area WDA,Travis,,
Texas,"Applied Materials, Inc. - Austin4",Austin,2,11/20/2013,01/20/2014,,,,Rural Capital WDA,Williamson,,
Texas,GE Power and Water,Houston,200,11/18/2013,01/24/2014,,,,Gulf Coast WDA,Harris,,
Texas,Sabre Holdings-Travelocity,Southlake,15,11/18/2013,01/24/2014,,,,Tarrant County WDA,Tarrant,,
Texas,Thomson Reuters,Ft. Worth,308,11/12/2013,01/15/2013,,,,Tarrant County WDA,Tarrant,,
Texas,Encana Oil & Gas (USA),Plano,239,11/05/2013,01/09/2014,,,,North Central Texas WDA,Collin,,
Texas,BlackBerry Corporation,Irving,178,11/05/2013,11/04/2013,,,,Dallas County WDA,Dallas,,
Texas,Caterpillar,Kilgore,41,11/01/2013,12/20/2013,,,,East Texas WDA,Gregg,,
Texas,Precision Camera,El Paso,32,10/28/2013,12/24/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Leviton Manufacturing Co.,El Paso,339,10/26/2013,01/04/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Convergys Customer Management Group Inc.- Brownsville,Brownsville,362,10/22/2013,01/21/2014,,,,Cameron County WDA,Cameron,,
Texas,Wells Fargo and Co.- Irving,Irving,125,10/17/2013,12/15/2013,,,,Dallas County WDA,Dallas,,
Texas,Dr Pepper Snapple Group,Spring,112,10/16/2013,12/06/2013,,,,Gulf Coast WDA,Harris,,
Texas,BAE Systems - Sealy,Sealy,190,10/15/2013,12/20/2013,,,,Gulf Coast WDA,Austin,,
Texas,"Corsicana Bedding Trucking, Inc.(Hwy 287)",Corsicana,13,10/15/2013,01/12/2014,,,,North Central Texas WDA,Navarro,,
Texas,"Corsicana Bedding Trucking, Inc. (Hwy 31)",Corsicana,42,10/15/2013,12/12/2014,,,,North Central Texas WDA,Navarro,,
Texas,"Corsicana Bedding Trucking, Inc.",Carrollton,5,10/15/2013,12/12/2014,,,,Dallas County WDA,Dallas,,
Texas,Travelocity-,San Antonio,62,10/15/2013,12/13/2013,,,,Alamo WDA,Bexar,,
Texas,The Eureka Company dba Electrolux,El Paso,72,10/15/2013,12/15/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Boeing Company,Houston,7,10/14/2013,12/13/2013,,,,Gulf Coast WDA,Harris,,
Texas,Child Care Associates,Ft. Worth,600,10/14/2013,11/01/2013,,,,Tarrant County WDA,Tarrant,,
Texas,US Foods,Conroe,84,10/11/2013,12/31/2013,,,,Gulf Coast WDA,Montgomery,,
Texas,"Trinity Mining & Construction Equipment, Inc.",San Antonio,86,10/10/2013,12/10/2013,,,,Alamo WDA,Bexar,,
Texas,State Farm Ins.-El Paso,El Paso,162,10/09/2013,12/20/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Green Field Energy Services-West TX,Midland,110,10/04/2013,09/30/2013,,,,Permian Basin WDA,Midland,,
Texas,Visiting Nurses Association-El Paso,El Paso,845,10/03/2013,12/01/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,BAE Systems- NAS Corpus Christi,Corpus Christi,361,10/02/2013,12/01/2013,,,,Coastal Bend WDA,Nueces,,
Texas,JC's 5star Outlet,Grapevine,96,09/30/2013,11/30/2013,,,,Tarrant County WDA,Tarrant,,
Texas,"Diebold, Inc.",Coppell,8,09/27/2013,11/29/2013,,,,Dallas County WDA,Dallas,,
Texas,Bob Evans Farms,Richardson,113,09/26/2013,11/28/2013,,,,North Central Texas WDA,Collin,,
Texas,"GenOn Energy, Inc.",Houston,13,09/26/2013,12/13/2013,,,,Gulf Coast WDA,Harris,,
Texas,JP Morgan Chase-Mortgage Bank,Coppell,14,09/25/2013,11/22/2013,,,,Dallas County WDA,Dallas,,
Texas,"Dillard's, Inc.-Plano",Plano,101,09/24/2013,12/08/2013,,,,North Central Texas WDA,Collin,,
Texas,Sprint-Temple,Temple,3,09/23/2013,09/20/2013,,,,Central Texas WDA,Bell,,
Texas,Sprint-Irving3,Irving,1,09/23/2013,09/20/2013,,,,Dallas County WDA,Dallas,,
Texas,Sprint-Ft Worth,Ft. Worth,13,09/23/2013,09/20/2013,,,,Tarrant County WDA,Tarrant,,
Texas,Gulf States Toyota -Vehicle Processing Center,Houston,83,09/23/2013,11/18/2013,,,,Gulf Coast WDA,Harris,,
Texas,"Arrow Electronics, Inc.-Austin",Austin,60,09/20/2013,11/22/2013,,,,Capital Area WDA,Travis,,
Texas,"Applied Materials, Inc. - Austin4",Austin,7,09/18/2013,11/18/2013,,,,Rural Capital WDA,Williamson,,
Texas,Applied Materials,Austin,13,09/18/2013,11/18/2013,,,,Capital Area WDA,Travis,,
Texas,Halcon Resources,Electra,101,09/17/2013,10/15/2013,,,,North Texas WDA,Wichita,,
Texas,Cardell Cabinets-San Antonio,San Antonio,903,09/17/2013,09/07/2013,,,,Alamo WDA,Bexar,,
Texas,Sabre Holdings-Travelocity,Southlake,14,09/16/2013,11/15/2013,,,,Tarrant County WDA,Tarrant,,
Texas,Ameritox-Hwy 80,Midland,50,09/13/2013,11/12/2013,,,,Permian Basin WDA,Midland,,
Texas,Ameritox-Walls,Midland,35,09/13/2013,11/12/2013,,,,Permian Basin WDA,Midland,,
Texas,"Onda Lay Pipe and Rental, Inc.",Midland,75,09/12/2013,11/04/2013,,,,Permian Basin WDA,Midland,,
Texas,BAE Systems - Sealy,Sealy,140,09/11/2013,11/18/2013,,,,Gulf Coast WDA,Austin,,
Texas,"US Security Associates, Inc.-San Antonio",San Antonio,226,09/10/2013,10/28/2013,,,,Alamo WDA,Bexar,,
Texas,"US Security Assoicates, Inc.-Houston",Houston,59,09/10/2013,10/28/2013,,,,Gulf Coast WDA,Harris,,
Texas,"US Security Associates, Inc.-Austin",Austin,67,09/10/2013,10/28/2013,,,,Capital Area WDA,Travis,,
Texas,Excel Garment Mfg. Inc.,El Paso,160,09/09/2013,10/01/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Silverleaf Resorts - North Richland Hills,Richland Hills,109,09/06/2013,11/01/2013,,,,Tarrant County WDA,Tarrant,,
Texas,"The Logistics Company, Inc (TLC)",Fort Bliss,66,09/06/2013,09/29/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,"GenOn Energy, Inc.",Houston,6,09/03/2013,11/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Boeing Company,Houston,7,08/26/2013,10/25/2013,,,,Gulf Coast WDA,Harris,,
Texas,Sprint-Irving3,Irving,13,08/22/2013,08/22/2013,,,,Dallas County WDA,Dallas,,
Texas,Sprint-Ft Worth,Ft. Worth,106,08/22/2013,08/22/2013,,,,Tarrant County WDA,Tarrant,,
Texas,Sprint-Temple,Temple,165,08/22/2013,08/22/2013,,,,Central Texas WDA,Bell,,
Texas,"Retreat Capital Management, Inc.",Irving,73,08/12/2013,10/10/2013,,,,Dallas County WDA,Dallas,,
Texas,SER Jobs for Progress-Haven for Hope Way,San Antonio,1,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-SW 40th Street,San Antonio,4,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-Adminstrative Office,San Antonio,32,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-Hillcrest Dr,San Antonio,28,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-S. Flores St.,San Antonio,27,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-Walzem Rd.,San Antonio,17,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-Marbach Rd.,San Antonio,13,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,SER Jobs for Progress-E. Houston,San Antonio,20,08/12/2013,09/30/2013,,,,Alamo WDA,Bexar,,
Texas,JPMorgan Chase - Chase Home Lending,Ft. Worth,451,08/12/2013,10/11/2013,,,,Tarrant County WDA,Tarrant,,
Texas,JP Morgan Chase-Mortgage Bank,Coppell,52,08/12/2013,10/11/2013,,,,Dallas County WDA,Dallas,,
Texas,Camber-SARET,Killeen,51,08/06/2013,07/31/2013,,,,Central Texas WDA,Bell,,
Texas,Bank of America - Addison,Addison,113,08/06/2013,09/30/2013,,,,Dallas County WDA,Dallas,,
Texas,Aramark Healthcare,San Antonio,65,08/02/2013,10/05/2013,,,,Alamo WDA,Bexar,,
Texas,"GenOn Energy, Inc.",Houston,25,07/31/2013,10/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Carrier Corporation,Tyler,102,07/29/2013,09/30/2013,,,,East Texas WDA,Smith,,
Texas,International Paper-Edinburg East Container Plant,Edinburg,105,07/24/2013,09/20/2013,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,"Pentagroup Financial, LLC",Houston,123,07/23/2013,09/27/2013,,,,Gulf Coast WDA,Harris,,
Texas,Boeing Company,Houston,14,07/23/2013,09/20/2013,,,,Gulf Coast WDA,Harris,,
Texas,The Travelers Indemnity,Houston,105,07/22/2013,08/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Flextronics Americas LLC-San Antonio,San Antonio,7,07/19/2013,10/31/2013,,,,Alamo WDA,Bexar,,
Texas,Flextronics Americas LLC-Austin,Austin,7,07/19/2013,10/31/2013,,,,Capital Area WDA,Travis,,
Texas,Flextronics Americas LLC-Houston,Houston,7,07/19/2013,10/31/2013,,,,Gulf Coast WDA,Harris,,
Texas,Flextronics Americas LLC-Irving,Irving,6,07/19/2013,10/31/2013,,,,Dallas County WDA,Dallas,,
Texas,Flextronics Americas LLC-Dallas,Dallas,6,07/19/2013,10/31/2013,,,,Dallas County WDA,Dallas,,
Texas,Flextronics Americas LLC-Webster,Webster,6,07/19/2013,10/31/2013,,,,Gulf Coast WDA,Harris,,
Texas,Flextronics Americas LLC-Houston2,Houston,6,07/19/2013,10/31/2013,,,,Gulf Coast WDA,Harris,,
Texas,Camber-SARET,Killeen,255,07/19/2013,07/31/2013,,,,Central Texas WDA,Bell,,
Texas,Management & Training Corp.(MTC)-Limestone County,Groesbeck,130,07/12/2013,07/12/2013,,,,Heart of Texas WDA,Limestone,,
Texas,Blue Lynx Media,Lewisville,84,07/11/2013,09/09/2013,,,,North Central Texas WDA,Denton,,
Texas,Houghton Mifflin Harcourt,Lewisville,61,07/09/2013,09/03/2013,,,,North Central Texas WDA,Denton,,
Texas,Walmart-Laredo Distribution Center,Laredo,53,07/09/2013,09/16/2013,,,,South Texas WDA,Webb,,
Texas,Dyncorp International-Temple,Temple,52,07/01/2013,07/31/2013,,,,Central Texas WDA,Bell,,
Texas,Xerox Business Services-El Paso,El Paso,439,07/01/2013,09/03/2013,,,,Upper Rio Grande WDA,El Paso,,
Texas,Dyncorp International-Killeen,Killeen,51,07/01/2013,07/31/2013,,,,Central Texas WDA,Bell,,
Texas,Weatherford,San Antonio,63,06/28/2013,08/27/2013,,,,Alamo WDA,Bexar,,
Texas,Xerox Business Services,Houston,81,06/27/2013,09/27/2013,,,,Gulf Coast WDA,Harris,,
Texas,Boeing Company,Houston,34,06/24/2013,08/23/2013,,,,Gulf Coast WDA,Harris,,
Texas,Bank Of America - Dallas4,Dallas,87,06/24/2013,09/30/2013,,,,Dallas County WDA,Dallas,,
Texas,Bank of America-Richardson,Richardson,324,06/21/2013,09/30/2013,,,,Dallas County WDA,Collin,,
Texas,OneWest Bank,Austin,725,06/14/2013,08/31/2013,,,,Capital Area WDA,Travis,,
Texas,Southern Foods Group-Oak Farms,Waco,150,06/13/2013,08/12/2013,,,,Heart of Texas WDA,McLennan,,
Texas,"GenOn Energy, Inc.",Houston,5,06/13/2013,08/16/2013,,,,Gulf Coast WDA,Harris,,
Texas,National Envelope Corporation- Ennis,Ennis,219,06/12/2013,08/20/2013,,,,North Central Texas WDA,Ellis,,
Texas,National Envelope Corporation- Ennis,Ennis,219,06/12/2013,08/20/2013,,,,North Central Texas WDA,Ellis,,
Texas,National Envelope Corporation - Frisco,Frisco,128,06/12/2013,08/20/2013,,,,North Central Texas WDA,Collin,,
Texas,Corrections Corporation of America-Mineral Wells,Mineral Wells,239,06/10/2013,08/16/2013,,,,North Central Texas WDA,Parker,,
Texas,Zynga Inc.,Allen,62,06/07/2013,06/03/2013,,,,North Central Texas WDA,Collin,,
Texas,Zynga Inc.-Austin,Austin,32,06/07/2013,06/03/2013,,,,Capital Area WDA,Travis,,
Texas,"Sterling Administrative Services, LLC",Waco,94,06/04/2013,08/02/2013,,,,Heart of Texas WDA,McLennan,,
Texas,Select Specialty Hospital-Midland,Midland,112,06/03/2013,07/31/2013,,,,Permian Basin WDA,Midland,,
Texas,AT&T-Midland,Midland,101,05/31/2013,08/05/2013,,,,Permian Basin WDA,Midland,,
Texas,"GenOn Energy, Inc.",Houston,14,05/31/2013,08/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Ryder Logistics-Roanoke,Roanoke,60,05/31/2013,08/04/2013,,,,North Central Texas WDA,Denton,,
Texas,Highway Technologies-Houston,Houston,54,05/21/2013,05/21/2013,,,,Gulf Coast WDA,Harris,,
Texas,Highway Technologies-Ft Worth,Ft. Worth,80,05/21/2013,05/21/2013,,,,Tarrant County WDA,Tarrant,,
Texas,Highway Technologies-Austin,Austin,53,05/21/2013,05/21/2013,,,,Capital Area WDA,Travis,,
Texas,Boeing Company,Houston,11,05/20/2013,07/19/2013,,,,Gulf Coast WDA,Harris,,
Texas,Cameron International Corp.,Magnolia,88,05/15/2013,07/15/2013,,,,Gulf Coast WDA,Montgomery,,
Texas,"Diebold, Inc.",Coppell,52,05/13/2013,07/31/2013,,,,Dallas County WDA,Dallas,,
Texas,Community Education Centers-(JHDC),Waco,120,05/09/2013,06/13/2013,,,,Heart of Texas WDA,McLennan,,
Texas,Galt Medical Corp.,Garland,139,05/09/2013,09/30/2013,,,,Dallas County WDA,Dallas,,
Texas,MetLife Bank-Bent Branch,Irving,116,05/07/2013,06/30/2012,,,,Dallas County WDA,Dallas,,
Texas,"TIC Energy & Chemical, Inc.",Seadrift,146,05/06/2013,06/30/2013,,,,Golden Crescent WDA,Calhoun,,
Texas,"Endura Products, Inc.",Nacogdoches,55,05/06/2013,08/15/2013,,,,Deep East Texas WDA,Nacogdoches,,
Texas,"AES NA Central, LLC",Woodlands,59,05/06/2013,06/30/2013,,,,Gulf Coast WDA,Montgomery,,
Texas,"GenOn Energy, Inc.",Houston,14,05/02/2013,07/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Ruth's Chris Steak House,San Antonio,86,04/26/2013,07/28/2013,,,,Alamo WDA,Bexar,,
Texas,Durham School Services-Little Elm,Little Elm,67,04/23/2013,07/31/2013,,,,North Central Texas WDA,Denton,,
Texas,Durham School Services- Joshua,Joshua,43,04/23/2013,07/31/2013,,,,North Central Texas WDA,Johnson,,
Texas,Durham School Services-Weatherford,Weatherford,95,04/23/2013,07/31/2013,,,,North Central Texas WDA,Parker,,
Texas,Durham School Services-Uvalde,Uvalde,80,04/23/2013,06/30/2013,,,,Middle Rio Grande WDA,Uvalde,,
Texas,Boeing Company,Houston,39,04/22/2013,06/21/2013,,,,Gulf Coast WDA,Harris,,
Texas,Community Education Centers(CEC)-IAH Facility,Livingston,12,04/08/2013,06/05/2013,,,,Deep East Texas WDA,Polk,,
Texas,Navistar-SST Truck Company,Garland,45,04/03/2013,05/31/2013,,,,Dallas County WDA,Dallas,,
Texas,Bway Corporation-Santa Anna,Dallas,69,04/01/2013,06/28/2013,,,,Dallas County WDA,Dallas,,
Texas,APL Logistics-Grand Prairie,Grand Prairie,12,03/29/2013,06/01/2013,,,,Dallas County WDA,Dallas,,
Texas,"GenOn Energy, Inc.",Houston,12,03/29/2013,06/01/2013,,,,Gulf Coast WDA,Harris,,
Texas,Ryder Logistics & Transportation,Laredo,50,03/26/2013,05/31/2013,,,,South Texas WDA,Webb,,
Texas,Boeing Company,Houston,17,03/25/2013,05/27/2013,,,,Gulf Coast WDA,Harris,,
Texas,The Scooter Store,New Braunfels,993,03/20/2013,03/08/2013,,,,Alamo WDA,Comal,,
Texas,Equifax Inc.,Houston,136,03/20/2013,05/20/2013,,,,Gulf Coast WDA,Harris,,
Texas,Community Education Centers (CEC)-Limestone County Detention Center,Groesbeck,227,03/18/2013,05/31/2013,,,,Heart of Texas WDA,Limestone,,
Texas,Silgan Containers Corporation,Crystal City,19,03/14/2013,05/08/2013,,,,Middle Rio Grande WDA,Zavala,,
Texas,Nationwide Insurance - Nationwide Sales Solutions,Amarillo,83,03/14/2013,05/16/2013,,,,Panhandle WDA,Randall,,
